linenum,url
1,https://www.njuskalo.hr/auti/cadillac-escalade-6.2-4x4-awd-lpg-oglas-42205775
2,https://www.njuskalo.hr/auti/cadillac-seville-sts-automatik-oglas-42007682
3,https://www.njuskalo.hr/auti/cadillac-escaladeesv-svojim-kamionima-uvozimo-registracije-oglas-41808874
4,https://www.njuskalo.hr/auti/cadillac-sts-4.6-v8-automatik-oglas-36235937
5,https://www.njuskalo.hr/auti/cadillac-sts-dts-sedan-automatik-oglas-41684446
6,https://www.njuskalo.hr/auti/cadillac-sts-catera-3.0-v-automatik-oglas-39676101
7,https://www.njuskalo.hr/auti/cadillac-fleetwood-sedan-automatik-oglas-24761733
