linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
135,,,Grad Zagreb,,Jaguar,F-Pace,74.900 €,2023. godište,Diesel,150 kW,terensko vozilo / SUV / pick up,5,5091 km,https://www.njuskalo.hr/auti/jaguar-f-pace-r-dyn-se-2.0-204-awd-a8-mhev-oglas-41357246
136,,,Grad Zagreb,,Jaguar,F-Pace,72.090,2023. godište,Diesel,151 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-f-pace-r-dyn-se-2.0-204-awd-a8-mhev-oglas-41188560
137,,,Grad Zagreb,,Jaguar,F-Pace,121.900 €,2022. godište,Benzin,405 kW,terensko vozilo / SUV / pick up,5,17900 km,https://www.njuskalo.hr/auti/jaguar-f-pace-5.0-svr-oglas-41170261
138,51.062420835,10.61279297,Njemačka,,Jaguar,XE,22.299 €,2016. godište,Diesel,132 kW,limuzina,4,122000 km,https://www.njuskalo.hr/auti/jaguar-xe-2.0d-r-sport-blackpack-bixenon-navi-dj-koza-headup-pdcx2-oglas-41169530
139,51.062420835,10.61279297,Njemačka,,Jaguar,XE,21.199 €,2016. godište,Diesel,132 kW,limuzina,4,114000 km,https://www.njuskalo.hr/auti/jaguar-xe-2.0d-r-sport-bixenon-navi-koza-pdc-kam-gr-sj-nep-v-114000km-oglas-41169488
140,,,Grad Zagreb,,Jaguar,F-Pace,55.880,2017. godište,Diesel,178 kW,terensko vozilo / SUV / pick up,5,11000 km,https://www.njuskalo.hr/auti/jaguar-f-pace-r-sport-2.0d-240hp-awd-a8-oglas-41141287
141,,,Grad Zagreb,,Jaguar,F-Pace,69.590,2023. godište,Diesel,151 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-f-pace-r-dyn-se-2.0-204-awd-a8-mhev-oglas-41134611
142,,,Grad Zagreb,,Jaguar,I-Pace,100.701 €,2023. godište,Električni,296 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-pace-r-dynamic-se-400hp-awd-oglas-41128042
144,51.063729489887,10.615701955447,Njemačka,,Jaguar,XE,33.333 €,2020. godište,Diesel,132 kW,limuzina,4,54000 km,https://www.njuskalo.hr/auti/jaguar-xe-2.0-r-dynamics-led-koza-navi-pdcx2-kamera-54000km-top-oglas-41127436
148,45.529064,18.610224,Osječko-baranjska,Čepin,Jaguar,F-Pace,40.999 €,2018. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,80609 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0-d-jedinstvena-ponuda-leasinga-hrvatskoj-oglas-41101079
149,,,Grad Zagreb,,Jaguar,E-Pace,44.900 €,2021. godište,Diesel,120 kW,terensko vozilo / SUV / pick up,5,44000 km,https://www.njuskalo.hr/auti/jaguar-e-pace-r-dyn-limited-oglas-41091001
150,,,Grad Zagreb,,Jaguar,XE,56.486,2023. godište,Diesel,151 kW,limuzina,5,,https://www.njuskalo.hr/novi-auti/jaguar-xe-r-dyn-se-2.0-204-rwd-mhev-oglas-41002911
151,,,Grad Zagreb,,Jaguar,F-Pace,59.900 €,2021. godište,Diesel,150 kW,terensko vozilo / SUV / pick up,5,84172 km,https://www.njuskalo.hr/auti/jaguar-f-pace-r-dynamic-2.0-mhev-oglas-40771483
152,51.06048315753489,10.614607323796877,Njemačka,,Jaguar,XK,32.890 €,2012. godište,Benzin,283 kW,coupe,2,28170 km,https://www.njuskalo.hr/auti/jaguar-xk-5.0-oglas-30318593
153,51.06107763921751,10.615661735234697,Njemačka,,Jaguar,XJ,27.777 €,2015. godište,Benzin,250 kW,limuzina,4,104000 km,https://www.njuskalo.hr/auti/jaguar-xj-3.0-v6-c-awd-oglas-30318575
154,51.06018402688584,10.612431675965547,Njemačka,,Jaguar,XE,17.935 €,2015. godište,Diesel,132 kW,limuzina,4,112763 km,https://www.njuskalo.hr/auti/jaguar-xe-2.0-d-aut-oglas-30318426
155,51.06082330875755,10.6102757739177,Njemačka,,Jaguar,XJ,29.200 €,2012. godište,Benzin,375 kW,limuzina,4,95500 km,https://www.njuskalo.hr/auti/jaguar-xj-5.0-v8-c-lwb-supercharged-oglas-30318545
156,51.06411448701284,10.61044015785374,Njemačka,,Jaguar,XF,14.400 €,2015. godište,Diesel,147 kW,karavan,5,150000 km,https://www.njuskalo.hr/auti/jaguar-xf-2.2-d-sportbrake-oglas-30318503
157,,,Grad Zagreb,,Jaguar,E-Pace,34.900 €,2020. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,74564 km,https://www.njuskalo.hr/auti/jaguar-e-pace-2.0-d-b-awd-a9-oglas-40597132
158,45.351103425253,14.373152315645,Primorsko-goranska,Rijeka,Jaguar,XK,28.900 €,2002. godište,Benzin,209 kW,kabriolet,2,150000 km,https://www.njuskalo.hr/auti/jaguar-xk8-4.0v8-automatik-oglas-39878836
159,,,Grad Zagreb,,Jaguar,XE,53.364,2023. godište,Diesel,151 kW,limuzina,4,,https://www.njuskalo.hr/novi-auti/jaguar-xe-r-dyn-se-2.0-204-rwd-a8-mhev-oglas-40543447
160,,,Grad Zagreb,,Jaguar,E-Pace,68.569,2023. godište,Diesel,121 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-e-pace-r-dyn-se-2.0-163-awd-a9-mhev-oglas-40543424
161,45.839358506411,16.01907115405,Grad Zagreb,Maksimir,Jaguar,F-Pace,39.800 €,2017. godište,Diesel,221 kW,terensko vozilo / SUV / pick up,5,113900 km,https://www.njuskalo.hr/auti/jaguar-f-pace-awd-3.0-d-prestige-automatic-2019-g-oglas-40457593
162,,,Grad Zagreb,,Jaguar,F-Pace,26.900 €,2016. godište,Diesel,132 kW,terensko vozilo / SUV / pick up,5,186245 km,https://www.njuskalo.hr/auti/jaguar-f-pace-2.0d-oglas-40428631
163,51.062420835,10.61279297,Njemačka,,Jaguar,XJ,40.999 €,2016. godište,Diesel,221 kW,limuzina,4,50000 km,https://www.njuskalo.hr/auti/jaguar-xj-3.0-v6-luxury-led-navi-virt-kokpit-koza-gr-sj-x4-pdcx2-kam-oglas-40396709
164,,,Grad Zagreb,,Jaguar,F-Pace,128.000 €,2022. godište,Benzin,405 kW,terensko vozilo / SUV / pick up,5,8950 km,https://www.njuskalo.hr/auti/jaguar-f-pace-svr-5.0-550-awd-a8-oglas-40304021
165,,,Grad Zagreb,,Jaguar,F-Pace,144.632,2023. godište,Benzin,408 kW,terensko vozilo / SUV / pick up,5,,https://www.njuskalo.hr/novi-auti/jaguar-f-pace-svr-5.0-550-awd-a8-oglas-40227902
