linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
121,,,Njemačka,,Porsche,Cayenne,106.900 €,2018. godište,Benzin,404 kW,terensko vozilo / SUV / pick up,5,83450 km,https://www.njuskalo.hr/auti/porsche-cayenne-turbo-4.0-v8-tiptronic-550-ks-zracni-acc-360-oglas-42259364
122,,,Njemačka,,Porsche,Macan,106.150 €,2022. godište,Benzin,280 kW,terensko vozilo / SUV / pick up,5,24900 km,https://www.njuskalo.hr/auti/porsche-macan-2.9-v6-pdk-380-ks-zracni-acc-kam-pano-oglas-42259356
123,46.308436316298,16.340527191976,Varaždinska,Varaždin,Porsche,911,133.990 €,2017. godište,Benzin,309 kW,kabriolet,2,80000 km,https://www.njuskalo.hr/auti/porsche-911-targa-4s-2017-god-cabrio-chrono-facelift-oglas-41778800
124,,,Zagrebačka,,Porsche,Cayenne,84.900 €,2019. godište,Benzin,250 kW,terensko vozilo / SUV / pick up,4,98890 km,https://www.njuskalo.hr/auti/porsche-cayenne-3.0-v6-tiptronic-oglas-42259027
125,45.959520233938235,16.239940123409315,Zagrebačka,Sveti Ivan Zelina,Porsche,Macan,33.000 €,2014. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,165000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0-v6-pdk-automatik-oglas-39888422
126,45.71721,16.059198,Zagrebačka,Velika Gorica,Porsche,Cayenne,24.900 €,2012. godište,Diesel,180 kW,terensko vozilo / SUV / pick up,5,396000 km,https://www.njuskalo.hr/auti/porsche-cayenne-3.0-v6-tdi-4x4-oglas-40722834
127,45.832609010043,16.102846258175,Grad Zagreb,Sesvete,Porsche,Panamera,75.000 €,2017. godište,Benzin,243 kW,coupe,5,87000 km,https://www.njuskalo.hr/auti/porsche-panamera-4-oglas-38362834
128,46.263478792057,16.217063600886,Varaždinska,Maruševec,Porsche,Macan,39.890 €,2015. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,175800 km,https://www.njuskalo.hr/auti/porsche-macan-3.0-v6-pdk-oglas-41629839
129,46.37472572946149,16.458978270538502,Međimurska,Čakovec,Porsche,Macan,42.500 €,2015. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,175000 km,https://www.njuskalo.hr/auti/porsche-macan-3.0-v6-pdk-oglas-42254004
130,45.809595006061,15.980696405022,Grad Zagreb,Donji Grad,Porsche,Panamera,115.000 €,2021. godište,Benzin,340 kW,limuzina,5,56000 km,https://www.njuskalo.hr/auti/porsche-panamera-panamera-automatik-oglas-39154297
