linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
222,43.51337,16.452423,Splitsko-dalmatinska,Split,Land Rover,Range Rover Evoque,23.900 €,2013. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,124000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.2-diesel-oglas-41890801
223,45.824893492363,16.107672615056,Grad Zagreb,Sesvete,Land Rover,Range Rover Evoque,55.000 €,2021. godište,Hibrid,150 kW,terensko vozilo / SUV / pick up,5,23000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-automatik-oglas-41891537
224,,,Grad Zagreb,,Land Rover,Range Rover Velar,79.900 €,2021. godište,Benzin,294 kW,terensko vozilo / SUV / pick up,5,32000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-r-dynamic-hse-400hp-oglas-41872177
225,,,Grad Zagreb,,Land Rover,Discovery,64.900 €,2020. godište,Diesel,178 kW,terensko vozilo / SUV / pick up,5,3056 km,https://www.njuskalo.hr/auti/land-rover-discovery-landmark-edt-2.0d-sd4-oglas-41872174
226,45.749622,15.990137,Grad Zagreb,Novi Zagreb - Istok,Land Rover,Range Rover Velar,49.950 €,2018. godište,Diesel,177 kW,terensko vozilo / SUV / pick up,5,137000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-2.0-d240-leasing-7-godina-bez-ucesca-oglas-41810096
227,45.341349346578,14.386906359963,Primorsko-goranska,Rijeka,Land Rover,Range Rover Velar,87.000 €,2022. godište,Benzin,184 kW,terensko vozilo / SUV / pick up,5,22000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-velar-p250-r-dynamic-se-automatik-oglas-41807486
228,45.376450911149,13.665276720917,Istarska,Buje,Land Rover,Range Rover,57.000 €,2016. godište,Diesel,190 kW,terensko vozilo / SUV / pick up,5,122000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-3.0-tdv6-oglas-41798926
229,,,Grad Zagreb,,Land Rover,Discovery,89.900 €,2023. godište,Diesel,183 kW,terensko vozilo / SUV / pick up,5,30686 km,https://www.njuskalo.hr/auti/land-rover-discovery-r-dyn-se-3.0-oglas-41796184
231,45.792317601378,15.917920047138,Grad Zagreb,Trešnjevka - Jug,Land Rover,Range Rover,34.999 €,2013. godište,Diesel,190 kW,limuzina,5,200000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-3.0-tdv6-automatik-oglas-41755865
232,45.337094874924,14.444808409925,Primorsko-goranska,Rijeka,Land Rover,Discovery Sport,21.800 €,2016. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,159000 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0-190-ks-automatik-oglas-41004213
233,,,Grad Zagreb,,Land Rover,Range Rover Evoque,35.900 €,2019. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,94663 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0d-td4-awd-r-dynamic-oglas-41748493
234,,,Grad Zagreb,,Land Rover,Discovery Sport,51.900 €,2021. godište,Diesel,110 kW,terensko vozilo / SUV / pick up,5,60412 km,https://www.njuskalo.hr/auti/land-rover-discovery-sport-2.0d-base-td4-suv-oglas-41748491
235,43.041317,17.643814,Dubrovačko-neretvanska,Metković,Land Rover,Range Rover Evoque,16.500 €,2012. godište,Diesel,140 kW,monovolumen,5,285000 km,https://www.njuskalo.hr/auti/land-rover-range-rover-evoque-2.0-si4-automatik-oglas-41744081
