linenum,url
1,https://www.njuskalo.hr/auti/daihatsu-sirion-1.0-top-oglas-41706998
2,https://www.njuskalo.hr/auti/daihatsu-feroza-1.6i-registrirana-03-2024-oglas-41554144
3,https://www.njuskalo.hr/auti/daihatsu-sirion-4x4-oglas-38380407
4,https://www.njuskalo.hr/auti/daihatsu-cuore-pur-oglas-40553558
5,https://www.njuskalo.hr/auti/daihatsu-applause-1.6-xi-oglas-41328177
6,https://www.njuskalo.hr/auti/daihatsu-cuore-pur-oglas-39929428
7,https://www.njuskalo.hr/auti/daihatsu-sirion-1.0-oglas-41981367
