linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
1,45.972797,16.017693,Krapinsko-zagorska,Gornja Stubica,Rover,420,1.000 €,1996. godište,Diesel,63 kW,limuzina,4,265000 km,https://www.njuskalo.hr/auti/rover-420-1.9-oglas-41672148
2,45.230244714835,13.59256633244,Istarska,Poreč,Rover,City Rover,12.700 €,2008. godište,Diesel,210 kW,terensko vozilo / SUV / pick up,5,330000 km,https://www.njuskalo.hr/auti/rover-city-rover-3.6-td-v8-automatik-oglas-41039672
