linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
28,45.31972,13.56744,Istarska,Novigrad,Tesla,Model S,29.000 €,2014. godište,Električni,270 kW,limuzina,5,205000 km,https://www.njuskalo.hr/auti/model-85-besplatno-punjenje-oglas-41345827
29,45.55927868333956,18.642124972190114,Osječko-baranjska,Osijek,Tesla,Model S,36.500 €,2013. godište,Električni,278 kW,limuzina,5,299000 km,https://www.njuskalo.hr/auti/tesla-model-s85-free-supercharger-automatik-oglas-41745843
30,,,Njemačka,,Tesla,Model S,39.950 €,2018. godište,Električni,349 kW,hatchback,4,91590 km,https://www.njuskalo.hr/auti/tesla-model-75-475-ks-led-pano-kam-shz-oglas-42230025
31,45.85694264985,15.973481309835,Grad Zagreb,Podsljeme,Tesla,Model 3,38.750 €,2020. godište,Električni,373 kW,coupe,5,21765 km,https://www.njuskalo.hr/auti/tesla-model-3-long-range-acceleration-boost-oglas-42221945
32,44.26738,15.122135,Zadarska,Privlaka,Tesla,Model Y,45.000 €,2022. godište,Električni,360 kW,terensko vozilo / SUV / pick up,4,50000 km,https://www.njuskalo.hr/auti/tesla-model-y-long-range-dual-motor-oglas-42220917
33,51.061794446011,10.616228707502,Njemačka,,Tesla,Model 3,33.000 €,2019. godište,Električni,211 kW,limuzina,4,181000 km,https://www.njuskalo.hr/auti/tesla-model-3-range-plus-oglas-42216130
34,51.061794446011,10.616228707502,Njemačka,,Tesla,Model X,47.000 €,2017. godište,Električni,307 kW,terensko vozilo / SUV / pick up,4,171000 km,https://www.njuskalo.hr/auti/tesla-model-x-100d-oglas-42216115
36,45.563203559364,18.665111134082,Osječko-baranjska,Osijek,Tesla,Model Y,49.999 €,2022. godište,Električni,378 kW,terensko vozilo / SUV / pick up,5,9500 km,https://www.njuskalo.hr/auti/tesla-model-y-awd-lr-automatik-oglas-40790214
37,46.239650275405,15.284325684897,Slovenija,,Tesla,Model S,69.999 €,2020. godište,Električni,386 kW,limuzina,5,86500 km,https://www.njuskalo.hr/auti/tesla-model-100d-awd-adapt-led-cockpit-autopilot-kamera-alu-21-oglas-40799479
38,46.239650275405,15.284325684897,Slovenija,,Tesla,Model S,68.888 €,2020. godište,Električni,421 kW,karavan,5,71700 km,https://www.njuskalo.hr/auti/tesla-model-100d-long-range-awd-full-led-cockpit-autopilot-oglas-40382881
