linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
1,45.348609574326,14.323352362633,Primorsko-goranska,Opatija,McLaren,GT,220.000 €,2020. godište,Benzin,456 kW,coupe,3,17000 km,https://www.njuskalo.hr/auti/mclaren-gt-v8-biturbo-620ks-pdvu-prodaja-ili-najam-oglas-42289384
