linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
2007,,,Grad Zagreb,,Opel,Astra,10.500 €,2018. godište,Diesel,100 kW,karavan,5,260410 km,https://www.njuskalo.hr/auti/opel-astra-k-sports-tourer-oglas-40400751
2008,,,Grad Zagreb,,Opel,Corsa,15.500 €,2020. godište,Diesel,75 kW,hatchback,5,59572 km,https://www.njuskalo.hr/auti/opel-corsa-edition-1.5-dt-oglas-40387172
2009,44.877570793029,13.866913318634,Istarska,Pula,Opel,Grandland,19.500 €,2018. godište,Benzin,96 kW,terensko vozilo / SUV / pick up,5,152900 km,https://www.njuskalo.hr/auti/opel-grandland-1.2-turbo-oglas-40340809
2010,,,Grad Zagreb,,Opel,Grandland,20.558,2019. godište,Diesel,96 kW,terensko vozilo / SUV / pick up,5,122499 km,https://www.njuskalo.hr/auti/opel-grandland-x-1.5-cdti-business-oglas-39994065
2011,,,Grad Zagreb,,Opel,Crossland,23.961,2022. godište,Diesel,81 kW,terensko vozilo / SUV / pick up,5,12859 km,https://www.njuskalo.hr/auti/opel-crossland-design-and-tech-oglas-39841285
2012,,,Grad Zagreb,,Opel,Insignia,16.500 €,2018. godište,Diesel,100 kW,limuzina,5,138348 km,https://www.njuskalo.hr/auti/opel-insignia-grandsport-oglas-39841284
2013,,,Grad Zagreb,,Opel,Mokka,33.300 €,2021. godište,Električni,57 kW,terensko vozilo / SUV / pick up,5,68585 km,https://www.njuskalo.hr/auti/opel-mokka-e-ultimate-bps-oglas-39809471
2014,,,Grad Zagreb,,Opel,Astra,26.900 €,2022. godište,Diesel,96 kW,hatchback,5,31714 km,https://www.njuskalo.hr/auti/opel-astra-elegance-f15d-th-mt6-oglas-39597153
2015,,,Grad Zagreb,,Opel,Corsa,15.500 €,2021. godište,Benzin,55 kW,hatchback,5,26396 km,https://www.njuskalo.hr/auti/opel-corsa-elegance-1.2-oglas-39573628
2016,,,Grad Zagreb,,Opel,Corsa,15.500 €,2021. godište,Benzin,55 kW,hatchback,5,31372 km,https://www.njuskalo.hr/auti/opel-corsa-elegance-1.2-oglas-39550786
2017,,,Sisačko-moslavačka,,Opel,Crossland,22.549,2022. godište,Benzin,81 kW,terensko vozilo / SUV / pick up,5,5300 km,https://www.njuskalo.hr/auti/opel-crossland-x-elegance-oglas-39058344
2018,45.216757235,13.66703963,Istarska,Poreč,Opel,Crossland,16.500 €,2018. godište,Diesel,75 kW,terensko vozilo / SUV / pick up,5,80000 km,https://www.njuskalo.hr/auti/opel-crossland-x-posebna-ponuda-oglas-38450044
2019,44.87757079302853,13.86691331863403,Istarska,Pula,Opel,Corsa,15.500 €,2022. godište,Benzin,55 kW,hatchback,5,10000 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-posebna-ponuda-oglas-38449838
2020,45.27507518544338,18.80649089813232,Vukovarsko-srijemska,Vinkovci,Opel,Corsa,15.500 €,2022. godište,Benzin,55 kW,hatchback,5,10000 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-posebna-ponuda-oglas-38449810
2021,45.797212079922,15.900403261185,Grad Zagreb,Trešnjevka - Jug,Opel,Corsa,15.500 €,2022. godište,Benzin,55 kW,hatchback,5,10000 km,https://www.njuskalo.hr/auti/opel-corsa-1.2-posebna-ponuda-oglas-38449754
