linenum,lat,lng,county,city,carBrand,carModel,price,yearOfDistribution,motor,power,oblikVozila,brojVrata,mileage,url
399,43.552632174045,16.434596758734,Splitsko-dalmatinska,Kaštela,Volvo,V90 Cross Country,74.900 €,2023. godište,Diesel,173 kW,karavan,5,,https://www.njuskalo.hr/novi-auti/volvo-v90-cross-country-b5-d-awd-a-advanced-bright-oglas-42209913
400,45.496918,18.76039,Osječko-baranjska,Osijek - Okolica,Volvo,S60,7.800 €,2009. godište,Diesel,120 kW,limuzina,5,277000 km,https://www.njuskalo.hr/auti/volvo-s60-2.4-d5-2009-automatik-reg-10-24-oglas-42205492
401,45.528282,18.611267,Osječko-baranjska,Čepin,Volvo,V40,18.399 €,2019. godište,Diesel,88 kW,hatchback,5,80000 km,https://www.njuskalo.hr/auti/volvo-v40-d2-jedinstvena-ponuda-leasinga-hrvatskoj-oglas-42204684
402,45.570557785387,18.599295095974,Osječko-baranjska,Osijek - Okolica,Volvo,V40,14.500 €,2016. godište,Diesel,110 kW,hatchback,5,133000 km,https://www.njuskalo.hr/auti/volvo-v40-d3-2.0-150ks-navi-led-reg-1-godina-oglas-42087354
403,46.310176109528,16.339383752157,Varaždinska,Varaždin,Volvo,V60 Cross Country,29.900 €,2017. godište,Diesel,110 kW,karavan,5,70000 km,https://www.njuskalo.hr/auti/volvo-v60-cross-country-f-automatik-oglas-39428827
404,51.06075054351742,10.610398336028602,Njemačka,,Volvo,XC60,29.490 €,2018. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,93400 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-momentum-led-2wd-oglas-38664621
405,51.062420835,10.61279297,Njemačka,,Volvo,XC90,39.500 €,2018. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,74000 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d5-awd-momentum-oglas-35603050
406,51.063052143275,10.616226473838,Njemačka,,Volvo,XC90,33.950 €,2016. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,100000 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d5-awd-oglas-37252487
407,51.063052143275,10.616226473838,Njemačka,,Volvo,XC90,31.950 €,2016. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,78693 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d5-awd-oglas-37252405
408,51.064129152811,10.610467157258,Njemačka,,Volvo,XC90,54.890 €,2020. godište,Diesel,173 kW,terensko vozilo / SUV / pick up,5,43483 km,https://www.njuskalo.hr/auti/volvo-xc90-b5-momentum-oglas-38553514
409,51.06018290051,10.612449788999,Njemačka,,Volvo,XC90,25.490 €,2015. godište,Diesel,165 kW,terensko vozilo / SUV / pick up,5,68000 km,https://www.njuskalo.hr/auti/volvo-xc90-d5-awd-momentum-oglas-33146237
410,51.061017595888,10.615588021385,Njemačka,,Volvo,XC60,26.450 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,100000 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-awd-momentum-oglas-39183813
411,51.06018290051,10.612449788999,Njemačka,,Volvo,XC90,30.650 €,2017. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,76607 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d4-oglas-33146306
412,51.062420835,10.61279297,Njemačka,,Volvo,XC90,32.950 €,2017. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,70936 km,https://www.njuskalo.hr/auti/volvo-xc90-xc90-d4-kinetic-geartronic-oglas-36175308
413,51.06021086015771,10.612135234777575,Njemačka,,Volvo,XC60,27.013 €,2019. godište,Diesel,140 kW,terensko vozilo / SUV / pick up,5,100300 km,https://www.njuskalo.hr/auti/volvo-xc60-d4-awd-oglas-38836849
